,tutor_rating,tutor_reviews,experience,mean_price,предмет_informatika,предмет_matematika,tutor_head_tags_count,head_school_class,head_olimp_class,head_english_class,head_other_class,description_is_empty,description_length,experience_desc_is_empty,experience_desc_length,year_of_graduation_1,education_2,year_of_graduation_2,education_3,year_of_graduation_3,education_4,year_of_graduation_4,education_5,year_of_graduation_5,education_6,year_of_graduation_6,academic_degree,academic_rank, Аспирант или ординатор очной формы обучения, Студент, Университетский преподаватель, Частный преподаватель, Школьный преподаватель,Взрослые кроме абитуриентов и студентов,Взрослые кроме абитуриентов и студентов в паре,Взрослые кроме абитуриентов и студентов группа,Дошкольники,Дошкольники в паре,Дошкольники группа,Студенты университетов,Студенты университетов в паре,Школьники с 1 по 4 класс,Школьники с 1 по 4 класс в паре,Школьники с 1 по 4 класс группа,"Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты","Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты в паре","Школьники с 10 по 11 класс, студенты колледжей и техникумов, абитуриенты группа",Школьники с 5 по 9 класс,Школьники с 5 по 9 класс в паре,Школьники с 5 по 9 класс группа
3643,4.0,24,5.0,16.66666666666667,False,True,5,True,True,False,True,False,1131,True,0,2021,True,2021,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3644,0.0,0,2.0,8.333333333333334,True,False,1,True,False,False,False,False,139,False,65,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3645,4.0,1,16.0,0.25,False,True,3,True,False,False,False,True,0,True,0,1983,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3646,4.0,81,21.0,13.33333333333333,False,True,4,True,False,False,True,False,1105,True,0,1967,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3647,0.0,0,7.0,13.33333333333333,False,True,4,True,False,False,True,False,36,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3648,,0,2.0,14.16666666666667,False,True,2,True,False,False,False,False,906,False,55,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3649,5.0,1,8.0,15.0,False,True,2,True,False,False,False,False,521,True,0,2003,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3650,,0,1.0,12.5,True,False,3,True,False,False,False,False,1008,False,65,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3651,5.0,9,27.0,11.11111111111111,False,True,3,True,False,False,False,True,0,True,0,1991,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3652,0.0,0,3.0,8.333333333333334,False,True,1,True,False,False,False,False,341,True,0,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3653,0.0,0,7.0,20.83333333333333,False,True,3,True,False,False,False,False,378,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3654,0.0,0,4.0,13.33333333333333,False,True,3,True,False,False,False,False,779,False,57,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3655,,0,5.0,0.1166666666666667,False,True,3,True,False,False,False,False,1081,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3656,4.0,4,9.0,15.0,False,True,3,True,False,False,False,False,35,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3657,0.0,0,3.0,12.40740740740741,False,True,2,True,False,False,False,False,544,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3658,0.0,0,3.0,8.333333333333334,True,False,3,True,False,False,False,False,263,False,65,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3659,5.0,1,4.0,25.0,False,True,4,True,True,False,False,False,899,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3660,0.0,0,4.0,25.0,True,False,3,True,False,False,False,False,364,False,65,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3661,,0,5.0,25.0,False,True,8,True,True,True,True,False,163,False,149,2020,True,2024,False,0,False,0,False,0,False,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3662,,0,5.0,25.0,False,True,3,True,False,False,False,False,483,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3663,4.0,16,7.0,0.25,False,True,5,True,False,False,True,False,1347,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3664,0.0,0,4.0,0.1333333333333333,False,True,5,True,False,False,True,True,0,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3665,5.0,23,8.0,40.69444444444444,False,True,2,True,False,False,False,False,725,False,290,2019,True,2017,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3666,0.0,0,1.0,11.66666666666667,False,True,3,True,False,False,False,False,296,False,65,2021,True,2025,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3667,4.0,20,13.0,15.0,False,True,3,True,True,False,False,False,508,True,0,2011,True,2020,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3668,0.0,0,14.0,16.66666666666667,True,False,1,True,False,False,False,False,107,False,65,1996,True,2019,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3669,5.0,2,14.0,36.66666666666667,True,False,3,True,False,False,False,False,493,False,105,2014,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3670,4.0,12,11.0,8.333333333333334,False,True,5,True,False,False,True,True,0,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3671,,0,6.0,16.66666666666667,False,True,5,True,False,False,True,False,511,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3672,0.0,0,6.0,16.66666666666667,False,True,4,True,True,False,False,False,46,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3673,0.0,0,2.0,20.0,True,False,3,True,False,False,False,False,317,False,65,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3674,5.0,2,10.0,10.0,False,True,2,True,False,False,False,False,88,True,0,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3675,0.0,0,,8.333333333333334,True,False,1,True,False,False,False,False,94,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3676,5.0,5,6.0,15.0,False,True,7,True,True,False,True,True,0,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3677,,0,5.0,11.38888888888889,False,True,3,True,False,False,False,False,290,False,199,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3678,0.0,0,4.0,33.33333333333334,False,True,4,True,True,False,False,False,499,False,199,2024,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3679,0.0,0,2.0,8.333333333333334,True,False,1,True,False,False,False,False,139,False,65,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3680,5.0,1,4.0,12.22222222222222,True,False,3,True,False,False,False,False,582,False,230,2025,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
3681,0.0,0,3.0,8.333333333333334,False,True,3,True,False,False,False,True,0,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3682,0.0,0,3.0,15.55555555555556,False,True,3,True,False,False,False,True,0,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3683,0.0,0,25.0,18.33333333333334,False,True,3,True,False,False,False,True,0,False,833,1989,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3684,0.0,0,7.0,11.66666666666667,False,True,3,True,False,False,False,False,232,True,0,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3685,0.0,0,3.0,20.0,False,True,2,True,False,False,False,True,0,True,0,2010,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3686,5.0,7,4.0,16.66666666666667,False,True,4,True,False,False,True,False,451,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3687,5.0,3,2.0,11.66666666666667,False,True,4,True,False,False,True,False,710,True,0,2024,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3688,5.0,1,6.0,17.03703703703704,False,True,4,True,True,False,False,False,168,False,117,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3689,0.0,0,2.0,16.66666666666667,False,True,4,True,False,False,True,False,1406,True,0,2024,True,2021,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3690,0.0,0,4.0,21.11111111111111,True,False,1,True,False,False,False,False,1084,False,234,2004,True,2017,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3691,,0,20.0,31.11111111111111,False,True,4,True,True,False,False,False,821,False,105,2006,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3692,0.0,0,4.0,13.33333333333333,False,True,1,True,False,False,False,False,576,False,548,2017,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3693,5.0,3,36.0,16.66666666666667,False,True,4,True,False,False,True,False,1715,True,0,1972,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3694,0.0,0,6.0,58.33333333333334,False,True,2,True,False,False,True,False,1170,False,65,2017,True,2009,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3695,0.0,0,8.0,11.66666666666667,False,True,3,True,False,False,False,False,1552,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3696,4.0,19,13.0,16.66666666666667,False,True,3,True,False,False,False,True,0,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3697,0.0,0,6.0,0.1111111111111111,True,False,1,True,False,False,False,False,288,False,65,1991,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3698,0.0,0,7.0,25.0,False,True,3,True,False,False,False,True,0,True,0,2018,True,2017,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3699,5.0,2,9.0,6.666666666666667,False,True,2,True,False,False,False,False,1996,True,0,2007,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3700,0.0,0,4.0,10.0,False,True,1,True,False,False,False,False,682,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3701,4.0,19,51.0,8.333333333333334,False,True,3,True,False,False,False,True,0,True,0,1971,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3702,0.0,0,3.0,8.333333333333334,False,True,1,True,False,False,False,True,0,True,0,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3703,4.0,2,4.0,0.25,True,False,2,True,False,False,False,False,558,False,663,2020,True,2018,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3704,0.0,0,14.0,0.05833333333333333,False,True,11,True,True,False,True,False,350,True,0,2009,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3705,0.0,0,16.0,0.1666666666666667,False,True,4,True,True,False,False,False,899,True,0,2011,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3706,4.0,10,11.0,20.0,False,True,3,True,False,False,False,True,0,True,0,2017,True,2019,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3707,,0,5.0,16.66666666666667,False,True,3,True,False,False,False,False,872,False,53,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3708,5.0,1,18.0,25.0,True,False,2,True,False,False,False,False,961,False,499,2006,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3709,4.0,11,47.0,0.25,False,True,3,True,True,False,False,False,614,True,0,1974,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3710,,0,1.0,7.87037037037037,True,False,2,True,False,False,False,False,547,False,65,2020,True,2022,True,2025,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3711,5.0,4,6.0,15.0,False,True,3,True,False,False,False,False,1007,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3712,4.0,7,17.0,4.444444444444445,False,True,1,True,False,False,False,False,94,True,0,1971,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3713,5.0,1,9.0,0.1166666666666667,False,True,2,True,False,False,False,False,330,False,65,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3714,0.0,0,4.0,13.33333333333333,False,True,2,True,False,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3715,0.0,0,4.0,27.77777777777778,True,False,3,True,False,False,False,False,76,False,217,1996,True,2011,False,0,False,0,False,0,False,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3716,5.0,1,14.0,12.5,False,True,3,True,False,False,False,False,4516,True,0,2011,True,2021,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3717,0.0,0,24.0,18.33333333333333,True,False,3,True,False,False,False,False,2041,False,65,2003,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3718,4.0,3,7.0,8.88888888888889,False,True,3,True,False,False,False,False,520,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3719,4.0,16,7.0,20.0,False,True,5,True,False,True,True,False,800,True,0,2024,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3720,5.0,12,21.0,26.66666666666667,False,True,2,True,True,False,False,False,70,True,0,1993,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3721,5.0,5,2.0,16.48148148148148,False,True,3,True,False,False,False,False,734,False,65,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3722,5.0,1,8.0,25.0,False,True,3,True,False,False,False,False,3246,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3723,0.0,0,12.0,0.1111111111111111,False,True,1,True,False,False,False,False,103,False,109,2011,True,2016,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3724,0.0,0,8.0,0.1666666666666667,True,False,3,True,False,False,False,True,0,False,137,2017,True,2019,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3725,0.0,0,25.0,0.1666666666666667,False,True,1,True,False,False,False,False,88,False,60,2011,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3726,4.0,17,11.0,21.66666666666667,False,True,3,True,False,False,False,False,934,True,0,1983,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3727,0.0,0,11.0,18.33333333333333,False,True,4,True,False,True,False,False,203,False,94,2009,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
3728,0.0,0,2.0,25.0,False,True,2,True,False,False,False,False,370,False,65,2027,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3729,0.0,0,7.0,16.66666666666667,False,True,1,True,False,False,False,True,0,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3730,0.0,0,10.0,20.0,False,True,14,True,True,True,True,True,0,True,0,2015,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3731,,0,6.0,16.66666666666667,False,True,3,True,False,True,False,False,85,False,65,2023,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3732,,0,8.0,20.83333333333333,True,False,2,True,False,False,False,True,0,False,578,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
3733,0.0,0,20.0,0.1444444444444444,False,True,3,True,False,False,False,False,96,False,98,2002,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3734,4.0,8,13.0,25.0,False,True,5,True,False,False,True,True,0,True,0,2013,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3735,4.0,1,31.0,16.66666666666667,False,True,3,True,False,False,False,False,197,True,0,1989,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3736,4.0,11,20.0,18.33333333333333,False,True,1,True,False,False,False,False,497,True,0,1994,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3737,5.0,1,6.0,10.0,False,True,4,True,True,False,False,True,0,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3738,0.0,0,4.0,13.33333333333333,False,True,2,True,False,False,False,False,218,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3739,,0,10.0,0.3666666666666666,False,True,5,True,False,False,True,True,0,True,0,2015,True,2013,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3740,0.0,0,7.0,0.2666666666666667,False,True,1,True,False,False,False,True,0,True,0,2016,True,2016,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3741,0.0,0,13.0,16.66666666666667,False,True,4,True,False,False,True,True,0,True,0,2007,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3742,,0,7.0,13.33333333333333,False,True,4,True,False,False,True,True,0,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3743,4.0,23,5.0,18.33333333333333,False,True,3,True,False,False,False,False,2388,True,0,2019,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3744,0.0,0,24.0,22.22222222222222,False,True,7,True,False,False,True,False,91,True,0,1999,True,2007,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3745,4.0,17,10.0,13.33333333333333,False,True,3,True,True,False,False,False,611,True,0,2015,True,2024,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3746,5.0,9,25.0,33.33333333333333,False,True,3,True,False,False,False,False,756,False,75,1999,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3747,4.0,18,10.0,11.66666666666667,False,True,2,True,False,False,False,False,352,True,0,2011,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3748,0.0,0,22.0,0.2222222222222222,False,True,3,True,False,False,False,False,83,True,0,1991,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3749,5.0,2,29.0,20.0,False,True,3,True,False,False,False,False,83,True,0,1984,True,1994,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3750,0.0,0,11.0,11.66666666666667,False,True,3,True,False,False,False,False,513,True,0,1999,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3751,0.0,0,3.0,8.333333333333334,False,True,6,True,False,False,True,False,652,True,0,2021,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3752,5.0,3,15.0,8.333333333333334,False,True,3,True,False,False,False,True,0,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3753,0.0,0,15.0,18.33333333333334,True,False,3,True,False,False,False,False,431,False,65,2008,True,2017,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3754,0.0,0,2.0,8.88888888888889,True,False,3,True,False,False,False,False,101,False,54,2026,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3755,0.0,0,5.0,0.1666666666666667,False,True,3,True,False,False,False,False,610,True,0,2018,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3756,,0,4.0,11.66666666666667,False,True,3,True,False,False,False,False,1084,True,0,2022,False,0,False,0,False,0,False,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3757,0.0,0,32.0,21.85185185185185,False,True,3,True,False,False,False,False,386,False,254,1983,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
3758,5.0,1,21.0,13.33333333333333,False,True,3,True,False,False,True,False,949,True,0,2003,False,0,False,0,False,0,False,0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3759,5.0,1,6.0,25.0,False,True,4,True,True,False,False,False,327,True,0,2020,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3760,4.0,13,24.0,11.66666666666667,False,True,9,True,False,False,True,False,411,True,0,1997,False,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
